"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년(남)","1학년(여)","2학년(남)","2학년(여)","3학년(남)","3학년(여)","4학년(남)","4학년(여)","5학년(남)","5학년(여)","6학년(남)","6학년(여)","특수학급(남)","특수학급(여)","순회학급(남)","순회학급(여)","계(남)","계(여)","총계"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000366","효포초등학교","02","공립","N","","1","2","3","1","6","2","4","6","1","5","1","2","2","0","0","0","18","18","36"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000376","군북초등학교","02","공립","N","","2","2","0","3","3","3","4","5","8","1","3","6","1","0","0","0","21","20","41"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000378","금성초등학교금계분교장","02","공립","N","","0","0","0","0","0","0","0","0","0","0","6","2","0","0","0","0","6","2","8"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000382","금산동초등학교","02","공립","N","","4","4","8","6","6","8","5","13","9","6","11","7","9","3","0","0","52","47","99"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000383","금산중앙초등학교","02","공립","N","","41","48","35","40","44","34","44","34","34","41","47","42","7","3","0","0","252","242","494"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000385","금산초등학교","02","공립","N","","32","35","25","39","36","34","46","39","56","56","49","64","6","0","0","0","250","267","517"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000386","금성초등학교","02","공립","N","","1","0","3","1","3","3","2","2","6","1","3","3","4","1","0","0","22","11","33"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000389","남이초등학교","02","공립","N","","2","2","3","0","1","1","3","1","1","0","4","2","0","0","0","0","14","6","20"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000392","남일초등학교","02","공립","N","","4","4","2","5","7","2","4","6","5","1","7","6","0","0","0","0","29","24","53"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000395","복수초등학교","02","공립","N","","1","1","0","2","1","1","1","2","4","1","2","1","4","0","0","0","13","8","21"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000399","부리초등학교","02","공립","N","","4","1","2","2","1","6","4","3","4","3","3","5","4","1","0","0","22","21","43"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000402","상곡초등학교","02","공립","N","","0","5","2","4","1","2","3","3","2","1","5","5","0","0","0","0","13","20","33"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000405","성대초등학교","02","공립","N","","1","1","0","2","2","3","10","0","4","3","2","0","2","1","0","0","21","10","31"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000406","신대초등학교","02","공립","N","","1","2","0","1","1","3","3","0","2","3","4","1","0","0","0","0","11","10","21"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000408","용문초등학교","02","공립","N","","5","8","5","9","3","9","7","0","10","7","11","6","7","1","0","0","48","40","88"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000410","제원초등학교","02","공립","N","","3","2","2","1","2","0","2","2","3","1","4","6","5","2","0","0","21","14","35"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000414","진산초등학교","02","공립","N","","5","3","3","3","3","1","2","3","4","5","3","5","3","0","0","0","23","20","43"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000418","추부초등학교","02","공립","N","","12","6","11","13","8","9","11","14","16","11","13","7","8","0","0","0","79","60","139"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000440","가야곡초등학교","02","공립","N","","3","3","2","3","4","0","1","1","3","2","2","0","3","2","0","0","18","11","29"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000441","감곡초등학교","02","공립","N","","0","1","1","3","2","3","0","0","1","2","3","4","3","1","0","0","10","14","24"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000442","강경산양초등학교","02","공립","N","","3","0","2","4","6","1","5","4","4","1","3","4","1","1","0","0","24","15","39"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000443","강경중앙초등학교","02","공립","N","","2","4","2","1","4","6","4","1","5","2","6","3","0","0","0","0","23","17","40"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000444","강경황산초등학교","02","공립","N","","11","7","14","10","9","14","10","15","16","17","19","22","1","3","0","0","80","88","168"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000446","광석초등학교","02","공립","N","","1","0","0","2","4","1","0","5","3","3","5","5","0","2","0","0","13","18","31"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000447","구자곡초등학교","02","공립","N","","5","5","8","9","5","8","4","6","9","3","5","3","2","1","0","0","38","35","73"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000448","노성초등학교","02","공립","N","","5","3","1","1","6","5","5","1","5","3","11","6","0","0","0","0","33","19","52"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000449","논산동성초등학교","02","공립","N","","45","56","41","35","50","60","50","58","37","43","62","47","7","4","0","0","292","303","595"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000450","논산반월초등학교","02","공립","N","","7","9","10","11","8","8","5","14","13","11","11","11","3","0","0","0","57","64","121"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000451","논산부창초등학교","02","공립","N","","18","20","17","26","21","21","15","16","20","29","22","23","5","4","0","0","118","139","257"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000452","논산중앙초등학교","02","공립","N","","53","47","60","62","56","73","56","64","71","73","63","76","14","6","0","0","373","401","774"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000456","도산초등학교","02","공립","N","","11","8","12","3","7","11","10","3","7","6","3","6","0","0","0","0","50","37","87"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 계룡시","S120000459","두마초등학교","02","공립","N","","31","36","30","33","33","40","36","46","43","43","43","52","8","2","0","0","224","252","476"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000460","반곡초등학교","02","공립","N","","10","10","13","11","12","8","9","8","6","8","11","9","0","0","0","0","61","54","115"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000461","백석초등학교","02","공립","N","","5","4","4","6","2","10","7","5","5","4","6","5","4","0","0","0","33","34","67"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000462","벌곡초등학교","02","공립","N","","3","3","9","6","4","3","8","5","3","5","6","3","0","0","0","0","33","25","58"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000466","부적초등학교","02","공립","N","","9","4","5","6","5","9","7","4","3","3","5","3","3","2","0","0","37","31","68"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000469","상월초등학교","02","공립","N","","2","4","4","5","2","2","4","2","3","5","5","6","2","1","0","0","22","25","47"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000472","성덕초등학교","02","공립","N","","10","7","5","13","8","10","9","6","6","10","3","7","2","1","0","0","43","54","97"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000473","성동초등학교","02","공립","N","","0","2","5","4","4","7","5","2","3","1","5","3","6","0","0","0","28","19","47"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000476","양촌초등학교","02","공립","N","","3","5","8","6","5","3","5","9","7","10","5","4","6","2","0","0","39","39","78"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 계룡시","S120000479","엄사초등학교","02","공립","N","","28","28","31","28","23","28","26","35","35","33","39","47","1","1","0","0","183","200","383"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000481","연무중앙초등학교","02","공립","N","","22","29","40","32","34","27","33","28","36","29","29","23","1","1","0","0","195","169","364"
